polygon_id;point_code_vervang;grts_ranking;rank_rel_polygon;rank_rel_buffer;x;y
166807_v2020;4871345_1;55202992;14;8;22845,59;198286,11
166807_v2020;4871345_1;60708016;15;;22653,59;198382,11
166807_v2020;4871345_1;65950896;16;9;22749,59;198382,11
166869_v2020;2135217_1;8426673;1;1;23837,59;198254,11
166869_v2020;2135217_1;15504561;2;2;23805,59;198222,11
166869_v2020;2135217_1;65836208;3;3;23773,59;198222,11
169342_v2020;1433777_1;2482353;1;1;24829,59;196462,11
169342_v2020;1433777_1;3006641;2;2;24861,59;196366,11
169342_v2020;1433777_1;4055217;3;3;24925,59;196462,11
169342_v2020;1433777_1;5628081;4;4;24733,59;196430,11
169342_v2020;1433777_1;7200945;5;5;24893,59;196398,11
169342_v2020;1433777_1;9822385;6;6;24733,59;196366,11
169342_v2020;1433777_1;14016689;7;7;24829,59;196398,11
169342_v2020;1433777_1;15589553;8;8;24925,59;196430,11
169342_v2020;1433777_1;22405296;9;9;24733,59;196398,11
169342_v2020;1433777_1;23978160;10;10;24861,59;196430,11
169342_v2020;1433777_1;25026736;11;11;24861,59;196462,11
169342_v2020;1433777_1;26599600;12;12;24765,59;196334,11
169342_v2020;1433777_1;30793904;13;13;24797,59;196430,11
169342_v2020;1433777_1;34988208;14;14;24797,59;196334,11
169342_v2020;1433777_1;39182512;15;15;24765,59;196398,11
169342_v2020;1433777_1;40755376;16;16;24861,59;196398,11
169342_v2020;1433777_1;41803952;17;17;24893,59;196462,11
169342_v2020;1433777_1;43376816;18;18;24733,59;196334,11
169342_v2020;1433777_1;47308976;19;19;24765,59;196302,11
169342_v2020;1433777_1;47571120;20;20;24829,59;196430,11
169342_v2020;1433777_1;51765424;21;21;24797,59;196366,11
169342_v2020;1433777_1;52814000;22;22;24797,59;196462,11
169342_v2020;1433777_1;55959728;23;23;24765,59;196430,11
169342_v2020;1433777_1;57532592;24;24;24893,59;196430,11
169342_v2020;1433777_1;60154032;25;25;24765,59;196366,11
169342_v2020;1433777_1;61202608;26;26;24765,59;196462,11
169342_v2020;1433777_1;64086192;27;27;24733,59;196302,11
169342_v2020;1433777_1;64348336;28;28;24797,59;196398,11
169342_v2020;1433777_1;65921200;29;29;24925,59;196398,11
169536_v2020;2089137_1;5300401;1;1;24413,59;196526,11
169536_v2020;2089137_1;6283441;2;2;24541,59;196590,11
169536_v2020;2089137_1;6348977;3;3;24477,59;196558,11
169536_v2020;2089137_1;7332017;4;4;24445,59;196654,11
169536_v2020;2089137_1;7528625;5;5;24605,59;196686,11
169536_v2020;2089137_1;10477745;6;6;24541,59;196654,11
169536_v2020;2089137_1;14672049;7;7;24477,59;196654,11
169536_v2020;2089137_1;14737585;8;8;24541,59;196558,11
169536_v2020;2089137_1;15720625;9;9;24445,59;196622,11
169536_v2020;2089137_1;18866352;10;10;24477,59;196622,11
169536_v2020;2089137_1;22077616;11;11;24413,59;196558,11
169536_v2020;2089137_1;23060656;12;12;24573,59;196590,11
169536_v2020;2089137_1;23126192;13;13;24509,59;196526,11
169536_v2020;2089137_1;24109232;14;14;24413,59;196654,11
169536_v2020;2089137_1;26206384;15;15;24573,59;196718,11
169536_v2020;2089137_1;27254960;16;16;24573,59;196654,11
169536_v2020;2089137_1;31449264;17;17;24509,59;196654,11
169536_v2020;2089137_1;31514800;18;18;24541,59;196526,11
169536_v2020;2089137_1;32497840;19;19;24413,59;196622,11
169536_v2020;2089137_1;33546416;20;20;24445,59;196718,11
169536_v2020;2089137_1;35643568;21;21;24477,59;196590,11
169536_v2020;2089137_1;36888752;22;22;24605,59;196622,11
169536_v2020;2089137_1;38854832;23;23;24445,59;196558,11
169536_v2020;2089137_1;39837872;24;24;24541,59;196622,11
169536_v2020;2089137_1;39903408;25;25;24477,59;196526,11
169536_v2020;2089137_1;40886448;26;26;24445,59;196686,11
169536_v2020;2089137_1;42983600;27;27;24541,59;196718,11
169536_v2020;2089137_1;44032176;28;28;24573,59;196686,11
169536_v2020;2089137_1;44228784;29;29;24605,59;196718,11
169536_v2020;2089137_1;48226480;30;30;24477,59;196686,11
169536_v2020;2089137_1;48292016;31;31;24573,59;196526,11
169536_v2020;2089137_1;49275056;32;32;24445,59;196590,11
169536_v2020;2089137_1;50323632;33;33;24413,59;196718,11
169536_v2020;2089137_1;51372208;34;34;24509,59;196718,11
169536_v2020;2089137_1;52420784;35;35;24509,59;196590,11
169536_v2020;2089137_1;53665968;36;36;24605,59;196590,11
169536_v2020;2089137_1;55632048;37;37;24445,59;196526,11
169536_v2020;2089137_1;56615088;38;38;24573,59;196622,11
169536_v2020;2089137_1;56680624;39;39;24509,59;196558,11
169536_v2020;2089137_1;57663664;40;40;24413,59;196686,11
169536_v2020;2089137_1;60809392;41;41;24541,59;196686,11
169536_v2020;2089137_1;65003696;42;42;24509,59;196686,11
169536_v2020;2089137_1;65069232;43;43;24573,59;196558,11
169536_v2020;2089137_1;66052272;44;44;24413,59;196590,11
408179_v2014;1898673_1;6092977;1;1;28573,59;200302,11
408179_v2014;1898673_1;6420657;2;2;28733,59;200366,11
408179_v2014;1898673_1;11335857;3;3;28541,59;200302,11
408179_v2014;1898673_1;14481585;4;4;28637,59;200334,11
408179_v2014;1898673_1;14809265;5;5;28733,59;200334,11
408179_v2014;1898673_1;15071409;6;6;28733,59;200430,11
408179_v2014;1898673_1;18675888;7;7;28669,59;200366,11
408179_v2014;1898673_1;22870192;8;8;28573,59;200334,11
408179_v2014;1898673_1;23197872;9;9;28701,59;200398,11
408179_v2014;1898673_1;31258800;10;10;28637,59;200302,11
408179_v2014;1898673_1;39647408;11;11;28605,59;200302,11
408179_v2014;1898673_1;39975088;12;12;28701,59;200366,11
408179_v2014;1898673_1;48036016;13;13;28669,59;200334,11
408179_v2014;1898673_1;48625840;14;14;28701,59;200430,11
408179_v2014;1898673_1;52230320;15;15;28637,59;200366,11
408179_v2014;1898673_1;56424624;16;16;28605,59;200334,11
408179_v2014;1898673_1;56752304;17;17;28733,59;200398,11
408179_v2014;1898673_1;60618928;18;18;28573,59;200366,11
408179_v2014;1898673_1;61667504;19;19;28541,59;200334,11
444735_v2016;651057_1;1044273;1;1;32541,59;203726,11
444735_v2016;651057_1;3534641;2;2;32541,59;203758,11
444735_v2016;651057_1;7728945;3;3;32541,59;203822,11
444735_v2016;651057_1;17166128;4;4;32605,59;203886,11
444735_v2016;651057_1;17428272;5;5;32509,59;203758,11
444735_v2016;651057_1;23719728;6;6;32477,59;203886,11
444735_v2016;651057_1;24506160;7;7;32541,59;203854,11
444735_v2016;651057_1;25816880;8;8;32477,59;203854,11
444735_v2016;651057_1;32894768;9;9;32605,59;203854,11
444735_v2016;651057_1;34205488;10;10;32477,59;203758,11
444735_v2016;651057_1;37089072;11;11;32573,59;203790,11
444735_v2016;651057_1;41283376;12;12;32573,59;203854,11
444735_v2016;651057_1;42594096;13;13;32509,59;203854,11
444735_v2016;651057_1;46526256;14;14;32573,59;203886,11
444735_v2016;651057_1;47968048;15;15;32445,59;203726,11
444735_v2016;651057_1;49671984;16;16;32605,59;203822,11
444735_v2016;651057_1;53866288;17;17;32541,59;203790,11
444735_v2016;651057_1;55177008;18;18;32445,59;203758,11
444735_v2016;651057_1;57274160;19;19;32509,59;203886,11
444735_v2016;651057_1;58060592;20;20;32573,59;203822,11
444735_v2016;651057_1;65662768;21;21;32413,59;203886,11
444760_v2016;862321_1;2959473;1;1;54237,59;216142,11
444760_v2016;862321_1;4008049;2;2;54077,59;216206,11
444760_v2016;862321_1;5056625;3;3;54205,59;216270,11
444760_v2016;862321_1;7153777;4;4;54205,59;216142,11
444760_v2016;862321_1;8202353;5;5;54077,59;216270,11
444760_v2016;862321_1;10299505;6;6;54077,59;216110,11
444760_v2016;862321_1;12396657;7;7;54109,59;216270,11
444760_v2016;862321_1;13445233;8;8;54269,59;216238,11
444760_v2016;862321_1;14493809;9;9;54141,59;216142,11
444760_v2016;862321_1;16590961;10;10;54141,59;216206,11
444760_v2016;862321_1;17639536;11;11;54205,59;216174,11
444760_v2016;862321_1;19736688;12;12;54237,59;216110,11
444760_v2016;862321_1;21833840;13;13;54173,59;216270,11
444760_v2016;862321_1;26028144;14;14;54237,59;216206,11
444760_v2016;862321_1;29173872;15;15;54109,59;216238,11
444760_v2016;862321_1;30222448;16;16;54269,59;216270,11
444760_v2016;862321_1;31271024;17;17;54109,59;216110,11
444760_v2016;862321_1;33368176;18;18;54109,59;216206,11
444760_v2016;862321_1;34416752;19;19;54205,59;216206,11
444760_v2016;862321_1;38611056;20;20;54173,59;216238,11
444760_v2016;862321_1;45951088;21;21;54141,59;216238,11
444760_v2016;862321_1;46999664;22;22;54237,59;216238,11
444760_v2016;862321_1;48048240;23;23;54109,59;216142,11
444760_v2016;862321_1;50145392;24;24;54109,59;216174,11
444760_v2016;862321_1;51193968;25;25;54173,59;216206,11
444760_v2016;862321_1;54339696;26;26;54077,59;216174,11
444760_v2016;862321_1;55388272;27;27;54205,59;216238,11
444760_v2016;862321_1;57485424;28;28;54173,59;216142,11
444760_v2016;862321_1;58534000;29;29;54077,59;216238,11
444760_v2016;862321_1;59582576;30;30;54237,59;216174,11
444760_v2016;862321_1;62728304;31;31;54141,59;216270,11
444760_v2016;862321_1;63776880;32;32;54237,59;216270,11
444760_v2016;862321_1;66922608;33;33;54141,59;216174,11
444892_v2016;10137393_1;15380273;1;1;33725,59;203886,11
444892_v2016;10137393_1;18526000;3;2;33597,59;203886,11
444892_v2016;10137393_1;21933872;8;3;33597,59;204046,11
444892_v2016;10137393_1;22720304;9;4;33629,59;203886,11
444892_v2016;10137393_1;26914608;12;5;33661,59;203950,11
444892_v2016;10137393_1;35303216;15;6;33565,59;203918,11
444892_v2016;10137393_1;39497520;18;7;33661,59;203918,11
444892_v2016;10137393_1;42905392;21;8;33597,59;204078,11
444892_v2016;10137393_1;43691824;22;9;33629,59;203982,11
444892_v2016;10137393_1;48934704;25;10;33693,59;203918,11
444892_v2016;10137393_1;51294000;28;11;33629,59;204014,11
444892_v2016;10137393_1;52080432;30;12;33565,59;203886,11
444892_v2016;10137393_1;56274736;35;13;33629,59;203918,11
444892_v2016;10137393_1;60469040;38;14;33629,59;203950,11
444892_v2016;10137393_1;65711920;41;15;33693,59;203886,11
444892_v2016;1748785_1;18526000;3;1;33597,59;203886,11
444892_v2016;1748785_1;20623152;6;2;33565,59;203854,11
444892_v2016;1748785_1;22720304;9;3;33629,59;203886,11
444892_v2016;1748785_1;26914608;12;4;33661,59;203950,11
444892_v2016;1748785_1;35303216;15;5;33565,59;203918,11
444892_v2016;1748785_1;39497520;18;6;33661,59;203918,11
444892_v2016;1748785_1;43691824;22;7;33629,59;203982,11
444892_v2016;1748785_1;48934704;25;8;33693,59;203918,11
444892_v2016;1748785_1;51294000;28;9;33629,59;204014,11
444892_v2016;1748785_1;52080432;30;10;33565,59;203886,11
444892_v2016;1748785_1;54177584;33;11;33597,59;203854,11
444892_v2016;1748785_1;56274736;35;12;33629,59;203918,11
444892_v2016;1748785_1;60469040;38;13;33629,59;203950,11
444892_v2016;1748785_1;65711920;41;14;33693,59;203886,11
444892_v2016;5943089_1;15380273;1;1;33725,59;203886,11
444892_v2016;5943089_1;18526000;3;2;33597,59;203886,11
444892_v2016;5943089_1;20623152;6;3;33565,59;203854,11
444892_v2016;5943089_1;22720304;9;4;33629,59;203886,11
444892_v2016;5943089_1;26914608;12;5;33661,59;203950,11
444892_v2016;5943089_1;35303216;15;6;33565,59;203918,11
444892_v2016;5943089_1;39497520;18;7;33661,59;203918,11
444892_v2016;5943089_1;43691824;22;8;33629,59;203982,11
444892_v2016;5943089_1;48934704;25;9;33693,59;203918,11
444892_v2016;5943089_1;52080432;30;10;33565,59;203886,11
444892_v2016;5943089_1;54177584;33;11;33597,59;203854,11
444892_v2016;5943089_1;56274736;35;12;33629,59;203918,11
444892_v2016;5943089_1;60469040;38;13;33629,59;203950,11
444892_v2016;5943089_1;65711920;41;14;33693,59;203886,11
474989_v2020;2456885_1;6651189;1;1;78621,59;228174,11
474989_v2020;2456885_1;15039797;2;2;78685,59;228078,11
474989_v2020;2456885_1;19234100;3;3;78653,59;228110,11
474989_v2020;2456885_1;23428404;4;4;78653,59;228174,11
474989_v2020;2456885_1;27622708;5;5;78717,59;228142,11
474989_v2020;2456885_1;31817012;6;6;78717,59;228110,11
474989_v2020;2456885_1;36011316;7;7;78621,59;228110,11
474989_v2020;2456885_1;40205620;8;8;78653,59;228142,11
474989_v2020;2456885_1;44399924;9;9;78717,59;228174,11
474989_v2020;2456885_1;48594228;10;10;78685,59;228110,11
474989_v2020;2456885_1;52788532;11;11;78653,59;228078,11
474989_v2020;2456885_1;56982836;12;12;78621,59;228142,11
474989_v2020;2456885_1;61177140;13;13;78685,59;228142,11
474989_v2020;2456885_1;65371444;14;14;78717,59;228078,11
490473_v2020;2352305_1;3269809;2;1;25629,59;199182,11
490473_v2020;2352305_1;5498033;5;2;25565,59;199182,11
490473_v2020;2352305_1;6546609;8;3;25533,59;199310,11
490473_v2020;2352305_1;9692337;12;4;25597,59;199246,11
490473_v2020;2352305_1;10740913;13;5;25501,59;199342,11
490473_v2020;2352305_1;11789489;16;6;25469,59;199182,11
490473_v2020;2352305_1;12838065;18;7;25469,59;199310,11
490473_v2020;2352305_1;13886641;21;8;25533,59;199182,11
490473_v2020;2352305_1;14935217;23;9;25565,59;199374,11
490473_v2020;2352305_1;15852721;25;10;25661,59;199246,11
490473_v2020;2352305_1;15983793;26;11;25469,59;199214,11
490473_v2020;2352305_1;16901296;28;12;25629,59;199278,11
490473_v2020;2352305_1;18080944;30;13;25533,59;199246,11
490473_v2020;2352305_1;19129520;32;14;25597,59;199310,11
490473_v2020;2352305_1;21226672;36;15;25469,59;199342,11
490473_v2020;2352305_1;23323824;40;16;25533,59;199278,11
490473_v2020;2352305_1;26469552;45;17;25565,59;199246,11
490473_v2020;2352305_1;27518128;47;18;25501,59;199374,11
490473_v2020;2352305_1;29615280;50;19;25469,59;199278,11
490473_v2020;2352305_1;31712432;53;20;25565,59;199342,11
490473_v2020;2352305_1;32629936;55;21;25661,59;199214,11
490473_v2020;2352305_1;33678512;58;22;25629,59;199310,11
490473_v2020;2352305_1;34858160;60;23;25501,59;199246,11
490473_v2020;2352305_1;35906736;62;24;25597,59;199278,11
490473_v2020;2352305_1;38003888;65;25;25469,59;199374,11
490473_v2020;2352305_1;40101040;69;26;25501,59;199278,11
490473_v2020;2352305_1;43246768;73;27;25597,59;199214,11
490473_v2020;2352305_1;44295344;74;28;25533,59;199342,11
490473_v2020;2352305_1;49407152;81;29;25629,59;199214,11
490473_v2020;2352305_1;50455728;83;30;25661,59;199278,11
490473_v2020;2352305_1;51635376;84;31;25533,59;199214,11
490473_v2020;2352305_1;52683952;86;32;25565,59;199310,11
490473_v2020;2352305_1;53601456;89;33;25661,59;199182,11
490473_v2020;2352305_1;55829680;92;34;25597,59;199182,11
490473_v2020;2352305_1;56878256;95;35;25501,59;199310,11
490473_v2020;2352305_1;60023984;100;36;25565,59;199214,11
490473_v2020;2352305_1;61072560;101;37;25533,59;199374,11
490473_v2020;2352305_1;64218288;105;38;25501,59;199182,11
490473_v2020;2352305_1;65266864;106;39;25597,59;199342,11
490473_v2020;2352305_1;66184368;108;40;25629,59;199246,11
490473_v2020;2352305_1;66315440;109;41;25469,59;199246,11
490473_v2020;2401457_1;3450033;3;1;25309,59;199054,11
490473_v2020;2401457_1;8430769;10;2;25405,59;199022,11
490473_v2020;2401457_1;11838641;17;3;25277,59;199086,11
490473_v2020;2401457_1;13673649;20;4;25405,59;198926,11
490473_v2020;2401457_1;20227248;34;5;25341,59;199054,11
490473_v2020;2401457_1;21013680;35;6;25405,59;199086,11
490473_v2020;2401457_1;22062256;38;7;25405,59;198958,11
490473_v2020;2401457_1;24421552;42;8;25309,59;199086,11
490473_v2020;2401457_1;25207984;43;9;25373,59;199022,11
490473_v2020;2401457_1;26518704;46;10;25213,59;199086,11
490473_v2020;2401457_1;32810160;56;11;25277,59;199022,11
490473_v2020;2401457_1;37004464;64;12;25341,59;199022,11
490473_v2020;2401457_1;38839472;67;13;25373,59;198990,11
490473_v2020;2401457_1;41985200;71;14;25405,59;199054,11
490473_v2020;2401457_1;44344496;75;15;25277,59;198990,11
490473_v2020;2401457_1;45393072;78;16;25245,59;199086,11
490473_v2020;2401457_1;49587376;82;17;25245,59;199054,11
490473_v2020;2401457_1;53781680;90;18;25309,59;199022,11
490473_v2020;2401457_1;54568112;91;19;25373,59;199086,11
490473_v2020;2401457_1;57975984;97;20;25341,59;199086,11
490473_v2020;2401457_1;58762416;98;21;25373,59;199054,11
490473_v2020;2401457_1;66364592;110;22;25277,59;199054,11
490473_v2020;2466993_1;3187889;1;1;25597,59;198926,11
490473_v2020;2466993_1;3515569;4;2;25757,59;198926,11
490473_v2020;2466993_1;5612721;6;3;25757,59;199054,11
490473_v2020;2466993_1;6333617;7;4;25597,59;199118,11
490473_v2020;2466993_1;6661297;9;5;25725,59;199022,11
490473_v2020;2466993_1;8758449;11;6;25661,59;198958,11
490473_v2020;2466993_1;10855601;14;7;25629,59;199118,11
490473_v2020;2466993_1;11576497;15;8;25565,59;198958,11
490473_v2020;2466993_1;12952753;19;9;25725,59;198958,11
490473_v2020;2466993_1;14001329;22;10;25757,59;199086,11
490473_v2020;2466993_1;15049905;24;11;25693,59;199118,11
490473_v2020;2466993_1;16098481;27;12;25757,59;198990,11
490473_v2020;2466993_1;17147056;29;13;25693,59;198926,11
490473_v2020;2466993_1;18916528;31;14;25565,59;199022,11
490473_v2020;2466993_1;19244208;33;15;25629,59;199054,11
490473_v2020;2466993_1;21341360;37;16;25629,59;198926,11
490473_v2020;2466993_1;23110832;39;17;25597,59;199086,11
490473_v2020;2466993_1;23438512;41;18;25693,59;199054,11
490473_v2020;2466993_1;25535664;44;19;25661,59;198990,11
490473_v2020;2466993_1;27632816;48;20;25661,59;199118,11
490473_v2020;2466993_1;28353712;49;21;25597,59;198958,11
490473_v2020;2466993_1;29729968;51;22;25693,59;198958,11
490473_v2020;2466993_1;30778544;52;23;25757,59;199118,11
490473_v2020;2466993_1;31827120;54;24;25693,59;199086,11
490473_v2020;2466993_1;32875696;57;25;25757,59;198958,11
490473_v2020;2466993_1;33924272;59;26;25725,59;198926,11
490473_v2020;2466993_1;35693744;61;27;25597,59;199054,11
490473_v2020;2466993_1;36021424;63;28;25661,59;199054,11
490473_v2020;2466993_1;38118576;66;29;25661,59;198926,11
490473_v2020;2466993_1;39888048;68;30;25565,59;199118,11
490473_v2020;2466993_1;40215728;70;31;25693,59;199022,11
490473_v2020;2466993_1;42312880;72;32;25629,59;198990,11
490473_v2020;2466993_1;44410032;76;33;25629,59;199086,11
490473_v2020;2466993_1;45130928;77;34;25565,59;198990,11
490473_v2020;2466993_1;46507184;79;35;25693,59;198990,11
490473_v2020;2466993_1;48604336;80;36;25725,59;199118,11
490473_v2020;2466993_1;52470960;85;37;25597,59;199022,11
490473_v2020;2466993_1;52798640;87;38;25629,59;199022,11
490473_v2020;2466993_1;53519536;88;39;25565,59;198926,11
490473_v2020;2466993_1;55944368;93;40;25757,59;199022,11
490473_v2020;2466993_1;56665264;94;41;25565,59;199086,11
490473_v2020;2466993_1;56992944;96;42;25725,59;199054,11
490473_v2020;2466993_1;59090096;99;43;25629,59;198958,11
490473_v2020;2466993_1;61187248;102;44;25661,59;199086,11
490473_v2020;2466993_1;61908144;103;45;25597,59;198990,11
490473_v2020;2466993_1;63284400;104;46;25725,59;198990,11
490473_v2020;2466993_1;65381552;107;47;25725,59;199086,11
497222_v2020;363313_1;4033329;1;1;36157,59;206670,11
497222_v2020;363313_1;5614385;2;;36637,59;206894,11
497222_v2020;363313_1;7179057;3;;36349,59;206734,11
497222_v2020;363313_1;9022257;4;;36573,59;206830,11
497222_v2020;363313_1;9808689;5;;36733,59;206926,11
497222_v2020;363313_1;12421937;6;;36221,59;206670,11
497222_v2020;363313_1;15772465;7;;36413,59;206798,11
497222_v2020;363313_1;19966768;8;;36445,59;206798,11
497222_v2020;363313_1;20810544;9;2;36157,59;206638,11
497222_v2020;363313_1;21605168;10;;36509,59;206830,11
497222_v2020;363313_1;28150576;11;;36349,59;206766,11
497222_v2020;363313_1;29199152;12;3;36189,59;206638,11
497222_v2020;363313_1;31296304;13;;36221,59;206702,11
497222_v2020;363313_1;32549680;14;;36381,59;206766,11
497222_v2020;363313_1;33139504;15;;36477,59;206830,11
497222_v2020;363313_1;33393456;16;4;36125,59;206606,11
497222_v2020;363313_1;37587760;17;5;36125,59;206670,11
497222_v2020;363313_1;38382384;18;;36541,59;206830,11
497222_v2020;363313_1;39168816;19;;36669,59;206894,11
497222_v2020;363313_1;42576688;20;;36605,59;206862,11
497222_v2020;363313_1;43363120;21;;36701,59;206894,11
497222_v2020;363313_1;45976368;22;6;36189,59;206670,11
497222_v2020;363313_1;49122096;23;;36253,59;206702,11
497222_v2020;363313_1;49326896;24;;36413,59;206766,11
497222_v2020;363313_1;53521200;25;;36477,59;206798,11
497222_v2020;363313_1;54364976;26;7;36125,59;206638,11
497222_v2020;363313_1;57510704;27;;36317,59;206734,11
497222_v2020;363313_1;59353904;28;;36573,59;206862,11
497222_v2020;363313_1;59607856;29;;36253,59;206670,11
497222_v2020;363313_1;60140336;30;;36701,59;206926,11
497222_v2020;363313_1;64334640;31;;36637,59;206862,11
497222_v2020;363313_1;64850736;32;8;36189,59;206702,11
497222_v2020;363313_1;65899312;33;;36285,59;206734,11
497222_v2020;363313_1;66104112;34;;36381,59;206798,11
497222_v2020;363313_1;66947888;35;9;36157,59;206606,11
497791_v2020;9317937_1;1846833;1;1;29949,59;202734,11
497791_v2020;9317937_1;5123633;2;2;30013,59;202670,11
497791_v2020;9317937_1;8400433;3;3;30045,59;202734,11
497791_v2020;9317937_1;8531505;4;4;29949,59;202670,11
497791_v2020;9317937_1;17706544;5;5;30045,59;202638,11
497791_v2020;9317937_1;21114416;6;6;29949,59;202638,11
497791_v2020;9317937_1;21900848;7;7;29981,59;202670,11
497791_v2020;9317937_1;25177648;8;8;30045,59;202766,11
497791_v2020;9317937_1;29371952;9;9;29981,59;202734,11
497791_v2020;9317937_1;38678064;10;10;30013,59;202702,11
497791_v2020;9317937_1;41954864;11;11;30077,59;202766,11
497791_v2020;9317937_1;46149168;12;12;30013,59;202734,11
497791_v2020;9317937_1;47066672;13;13;29981,59;202638,11
497791_v2020;9317937_1;54668848;14;14;29949,59;202606,11
497791_v2020;9317937_1;55455280;15;15;29981,59;202702,11
497791_v2020;9317937_1;58732080;16;16;30077,59;202734,11
497791_v2020;9317937_1;58863152;17;17;29949,59;202702,11
497791_v2020;9317937_1;62926384;18;18;30013,59;202766,11
497791_v2020;9317937_1;63843888;19;19;30013,59;202638,11
501917_v2020;10497585_1;2108977;1;1;30205,59;202798,11
501917_v2020;10497585_1;3026481;2;2;30205,59;202702,11
501917_v2020;10497585_1;3157553;3;3;30109,59;202862,11
501917_v2020;10497585_1;4206129;5;4;30045,59;202798,11
501917_v2020;10497585_1;6303281;7;5;30173,59;202734,11
501917_v2020;10497585_1;7220785;8;6;30109,59;202670,11
501917_v2020;10497585_1;8666929;9;7;30237,59;202766,11
501917_v2020;10497585_1;14691889;12;8;30141,59;202830,11
501917_v2020;10497585_1;18886192;14;9;30205,59;202830,11
501917_v2020;10497585_1;19803696;15;10;30173,59;202670,11
501917_v2020;10497585_1;20983344;17;11;30077,59;202798,11
501917_v2020;10497585_1;21249840;18;12;30237,59;202830,11
501917_v2020;10497585_1;23080496;19;13;30205,59;202766,11
501917_v2020;10497585_1;23998000;20;14;30109,59;202702,11
501917_v2020;10497585_1;26095152;21;15;30077,59;202670,11
501917_v2020;10497585_1;27274800;22;16;30109,59;202766,11
501917_v2020;10497585_1;31469104;25;17;30141,59;202798,11
501917_v2020;10497585_1;32517680;26;18;30173,59;202862,11
501917_v2020;10497585_1;32849712;27;19;30237,59;202702,11
501917_v2020;10497585_1;35663408;28;20;30173,59;202830,11
501917_v2020;10497585_1;36580912;29;21;30173,59;202702,11
501917_v2020;10497585_1;39857712;31;22;30205,59;202734,11
501917_v2020;10497585_1;40775216;32;23;30141,59;202670,11
501917_v2020;10497585_1;42872368;35;24;30045,59;202702,11
501917_v2020;10497585_1;44052016;36;25;30109,59;202734,11
501917_v2020;10497585_1;45367088;37;26;30237,59;202862,11
501917_v2020;10497585_1;48246320;40;27;30109,59;202798,11
501917_v2020;10497585_1;49294896;41;28;30205,59;202862,11
501917_v2020;10497585_1;52440624;43;29;30173,59;202798,11
501917_v2020;10497585_1;53358128;44;30;30205,59;202670,11
501917_v2020;10497585_1;54804272;46;31;30237,59;202798,11
501917_v2020;10497585_1;56634928;47;32;30173,59;202766,11
501917_v2020;10497585_1;57552432;48;33;30141,59;202702,11
501917_v2020;10497585_1;58998576;50;34;30237,59;202734,11
501917_v2020;10497585_1;59649584;51;35;30077,59;202702,11
501917_v2020;10497585_1;60829232;52;36;30141,59;202734,11
501917_v2020;10497585_1;66404144;56;37;30237,59;202670,11
501917_v2020;8732465_1;3489585;4;1;30333,59;202702,11
501917_v2020;8732465_1;5586737;6;2;30301,59;202574,11
501917_v2020;8732465_1;11878193;10;3;30301,59;202606,11
501917_v2020;8732465_1;13909809;11;4;30365,59;202734,11
501917_v2020;8732465_1;16072497;13;5;30269,59;202702,11
501917_v2020;8732465_1;20266800;16;6;30301,59;202670,11
501917_v2020;8732465_1;28655408;23;7;30333,59;202606,11
